datetime,len_sum,smallest,largest,count_sum,occupied,0xffff,0xbfb8,0x0000,0x0e91,0xab52,0x0cd0,0x469a,0x6493,0xdfb8,0x0e910db012dbfe91
2021-02-03 07:12:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:13:09,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:13:19,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:13:29,448,85,173,8,0,2,3,3,0,0,0,0,0,0,0
2021-02-03 07:13:39,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:13:49,388,97,97,8,0,4,3,1,0,0,0,0,0,0,0
2021-02-03 07:13:59,498,85,213,8,0,1,3,4,0,0,0,0,0,0,0
2021-02-03 07:14:09,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:14:19,553,85,173,10,0,2,4,4,0,0,0,0,0,0,0
2021-02-03 07:14:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:14:39,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:14:49,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:14:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:15:09,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:15:19,458,85,173,8,0,1,3,4,0,0,0,0,0,0,0
2021-02-03 07:15:29,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:15:39,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:15:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:15:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:16:09,458,85,173,8,0,1,4,3,0,0,0,0,0,0,0
2021-02-03 07:16:19,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:16:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:16:39,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:16:49,879,93,213,14,0,1,6,3,0,4,0,0,0,0,0
2021-02-03 07:16:59,2097,85,173,34,0,1,13,12,0,0,4,4,0,0,0
2021-02-03 07:17:09,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:17:19,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:17:29,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:17:39,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:17:49,353,85,173,6,0,1,3,2,0,0,0,0,0,0,0
2021-02-03 07:17:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:18:09,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:18:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:18:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:18:39,353,85,173,6,0,1,3,2,0,0,0,0,0,0,0
2021-02-03 07:18:49,997,85,173,18,0,6,4,5,0,0,0,0,3,0,0
2021-02-03 07:18:59,1506,85,173,24,0,1,11,9,3,0,0,0,0,0,0
2021-02-03 07:19:09,204,95,109,4,0,1,2,1,0,0,0,0,0,0,0
2021-02-03 07:19:19,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:19:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:19:39,353,85,173,6,0,1,3,2,0,0,0,0,0,0,0
2021-02-03 07:19:49,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:19:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:20:09,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:20:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:20:29,448,85,173,8,0,2,3,3,0,0,0,0,0,0,0
2021-02-03 07:20:39,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:20:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:20:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:21:09,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:21:19,448,85,173,8,0,2,3,3,0,0,0,0,0,0,0
2021-02-03 07:21:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:21:39,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:21:49,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:21:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:22:09,353,85,173,6,0,1,3,2,0,0,0,0,0,0,0
2021-02-03 07:22:19,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:22:29,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:22:39,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:22:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:22:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:23:09,353,85,173,6,0,1,2,3,0,0,0,0,0,0,0
2021-02-03 07:23:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:23:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:23:39,97,97,97,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:23:49,386,95,97,8,0,4,4,0,0,0,0,0,0,0,0
2021-02-03 07:23:59,861,85,213,14,0,1,6,7,0,0,0,0,0,0,0
2021-02-03 07:24:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:24:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:24:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:24:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:24:49,363,85,173,6,0,0,3,3,0,0,0,0,0,0,0
2021-02-03 07:24:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:25:09,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:25:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:25:29,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:25:39,458,85,173,8,0,1,3,4,0,0,0,0,0,0,0
2021-02-03 07:25:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:25:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:26:09,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:26:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:26:29,458,85,173,8,0,1,3,4,0,0,0,0,0,0,0
2021-02-03 07:26:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:26:49,1508,93,167,24,0,1,12,7,0,4,0,0,0,0,0
2021-02-03 07:26:59,1995,85,213,30,0,1,10,11,0,0,4,4,0,0,0
2021-02-03 07:27:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:27:19,173,173,173,2,0,0,1,1,0,0,0,0,0,0,0
2021-02-03 07:27:29,275,85,95,6,0,2,2,2,0,0,0,0,0,0,0
2021-02-03 07:27:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:27:49,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:27:59,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:28:09,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:28:19,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:28:29,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:28:39,781,85,173,14,0,2,0,7,0,0,0,0,5,0,0
2021-02-03 07:28:49,2063,85,173,34,0,4,17,9,4,0,0,0,0,0,0
2021-02-03 07:28:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:29:09,353,85,173,6,0,1,2,3,0,0,0,0,0,0,0
2021-02-03 07:29:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:29:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:29:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:29:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:29:59,353,85,173,6,0,1,2,3,0,0,0,0,0,0,0
2021-02-03 07:30:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:30:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:30:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:30:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:30:49,258,85,173,4,0,0,2,2,0,0,0,0,0,0,0
2021-02-03 07:30:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:31:09,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:31:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:31:29,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:31:39,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:31:49,353,85,173,6,0,1,3,2,0,0,0,0,0,0,0
2021-02-03 07:31:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:32:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:32:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:32:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:32:39,448,85,173,8,0,2,3,3,0,0,0,0,0,0,0
2021-02-03 07:32:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:32:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:33:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:33:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:33:29,353,85,173,6,0,1,2,3,0,0,0,0,0,0,0
2021-02-03 07:33:39,578,95,97,12,0,6,4,2,0,0,0,0,0,0,0
2021-02-03 07:33:49,403,85,213,6,0,0,3,3,0,0,0,0,0,0,0
2021-02-03 07:33:59,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:34:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:34:19,363,85,173,6,0,0,3,3,0,0,0,0,0,0,0
2021-02-03 07:34:29,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:34:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:34:49,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:34:59,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:35:09,458,85,173,8,0,1,3,4,0,0,0,0,0,0,0
2021-02-03 07:35:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:35:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:35:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:35:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:35:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:36:09,553,85,173,10,0,2,4,4,0,0,0,0,0,0,0
2021-02-03 07:36:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:36:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:36:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:36:49,1350,93,213,20,0,0,10,6,0,4,0,0,0,0,0
2021-02-03 07:36:59,2192,85,173,36,0,2,13,13,0,0,4,4,0,0,0
2021-02-03 07:37:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:37:19,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:37:29,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:37:39,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:37:49,353,85,173,6,0,1,3,2,0,0,0,0,0,0,0
2021-02-03 07:37:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:38:09,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:38:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:38:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:38:39,1394,85,215,24,0,6,6,8,0,0,0,0,4,0,0
2021-02-03 07:38:49,1707,85,215,26,0,1,13,8,4,0,0,0,0,0,0
2021-02-03 07:38:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:39:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:39:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:39:29,353,85,173,6,0,1,2,3,0,0,0,0,0,0,0
2021-02-03 07:39:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:39:49,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:39:59,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:40:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:40:19,173,173,173,2,0,0,1,1,0,0,0,0,0,0,0
2021-02-03 07:40:29,275,85,95,6,0,2,2,2,0,0,0,0,0,0,0
2021-02-03 07:40:39,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:40:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:40:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:41:09,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:41:19,353,85,173,6,0,1,3,2,0,0,0,0,0,0,0
2021-02-03 07:41:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:41:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:41:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:41:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:42:09,448,85,173,8,0,2,3,3,0,0,0,0,0,0,0
2021-02-03 07:42:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:42:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:42:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:42:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:42:59,353,85,173,6,0,1,2,3,0,0,0,0,0,0,0
2021-02-03 07:43:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:43:19,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:43:29,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:43:39,886,85,213,16,0,5,6,5,0,0,0,0,0,0,0
2021-02-03 07:43:49,458,85,173,8,0,1,4,3,0,0,0,0,0,0,0
2021-02-03 07:43:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:44:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:44:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:44:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:44:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:44:49,363,85,173,6,0,0,3,3,0,0,0,0,0,0,0
2021-02-03 07:44:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:45:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:45:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:45:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:45:39,553,85,173,10,0,2,4,4,0,0,0,0,0,0,0
2021-02-03 07:45:49,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:45:59,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:46:09,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:46:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:46:29,458,85,173,8,0,1,3,4,0,0,0,0,0,0,0
2021-02-03 07:46:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:46:49,1527,93,167,26,0,1,13,8,0,4,0,0,0,0,0
2021-02-03 07:46:59,1976,85,213,28,0,1,9,12,0,0,2,4,0,0,0
2021-02-03 07:47:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:47:19,353,85,173,6,0,1,3,2,0,0,0,0,0,0,0
2021-02-03 07:47:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:47:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:47:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:47:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:48:09,448,85,173,8,0,2,3,3,0,0,0,0,0,0,0
2021-02-03 07:48:19,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:48:29,353,85,173,6,0,1,1,2,0,0,0,0,2,0,0
2021-02-03 07:48:39,1446,93,173,24,0,5,9,7,2,0,0,0,1,0,0
2021-02-03 07:48:49,728,93,161,12,0,1,6,4,1,0,0,0,0,0,0
2021-02-03 07:48:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:49:09,448,85,173,8,0,2,3,3,0,0,0,0,0,0,0
2021-02-03 07:49:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:49:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:49:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:49:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:49:59,353,85,173,6,0,1,2,3,0,0,0,0,0,0,0
2021-02-03 07:50:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:50:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:50:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:50:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:50:49,258,85,173,4,0,0,2,2,0,0,0,0,0,0,0
2021-02-03 07:50:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:51:09,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:51:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:51:29,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:51:39,353,85,173,6,0,1,2,3,0,0,0,0,0,0,0
2021-02-03 07:51:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:51:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:52:09,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:52:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:52:29,448,85,173,8,0,2,3,3,0,0,0,0,0,0,0
2021-02-03 07:52:39,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:52:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:52:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:53:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:53:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:53:29,741,85,173,14,0,5,5,4,0,0,0,0,0,0,0
2021-02-03 07:53:39,593,85,213,10,0,2,4,4,0,0,0,0,0,0,0
2021-02-03 07:53:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:53:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:54:09,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:54:19,458,85,173,8,0,1,4,3,0,0,0,0,0,0,0
2021-02-03 07:54:29,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:54:39,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:54:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:54:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:55:09,458,85,173,8,0,1,3,4,0,0,0,0,0,0,0
2021-02-03 07:55:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:55:29,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:55:39,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:55:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:55:59,285,85,105,6,0,1,2,3,0,0,0,0,0,0,0
2021-02-03 07:56:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:56:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:56:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:56:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:56:49,1608,85,213,24,0,0,12,8,0,4,0,0,0,0,0
2021-02-03 07:56:59,1934,85,167,32,0,2,11,11,0,0,4,4,0,0,0
2021-02-03 07:57:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:57:19,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:57:29,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:57:39,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:57:49,353,85,173,6,0,1,3,2,0,0,0,0,0,0,0
2021-02-03 07:57:59,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:58:09,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:58:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:58:29,1072,85,173,20,0,5,3,7,0,0,0,0,5,0,0
2021-02-03 07:58:39,1952,85,173,32,0,2,15,11,4,0,0,0,0,0,0
2021-02-03 07:58:49,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:58:59,620,89,109,12,0,5,5,2,0,0,0,0,0,0,0
2021-02-03 07:59:09,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 07:59:19,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 07:59:29,781,85,173,14,0,5,6,3,0,0,0,0,0,0,0
2021-02-03 07:59:39,919,89,109,18,0,7,6,5,0,0,0,0,0,0,0
2021-02-03 07:59:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 07:59:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 08:00:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 08:00:19,258,85,173,4,0,0,2,2,0,0,0,0,0,0,0
2021-02-03 08:00:29,618,95,107,12,0,6,4,2,0,0,0,0,0,0,0
2021-02-03 08:00:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 08:00:49,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 08:00:59,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 08:01:09,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 08:01:19,353,85,173,6,0,1,3,2,0,0,0,0,0,0,0
2021-02-03 08:01:29,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 08:01:39,190,95,95,4,0,2,1,1,0,0,0,0,0,0,0
2021-02-03 08:01:49,95,95,95,2,0,1,0,1,0,0,0,0,0,0,0
2021-02-03 08:01:59,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 08:02:09,353,85,173,6,0,1,2,3,0,0,0,0,0,0,0
2021-02-03 08:02:19,95,95,95,2,0,1,1,0,0,0,0,0,0,0,0
